src,trg,NL,Sim_Score
zadar,zadar,0,0.301029995663981
lauda,lauda,0,0.301029995663981
adana,adana,0,0.301029995663981
sadar,sadar,0,0.301029995663981
audax,audax,0,0.301029995663981
okada,okada,0,0.301029995663981
vanda,vanda,0,0.301029995663981
sada,saada,0.2,0.255272505103306
manda,manda,0,0.301029995663981
sanda,sanda,0,0.301029995663981
landa,landa,0,0.301029995663981
wajda,wajda,0,0.301029995663981
nadja,nadja,0,0.301029995663981
alida,alida,0,0.301029995663981
adina,adina,0,0.301029995663981
badia,badia,0,0.301029995663981
nadar,nadar,0,0.301029995663981
adami,adami,0,0.301029995663981
adena,adena,0,0.301029995663981
janda,janda,0,0.301029995663981
adamo,adamo,0,0.301029995663981
aldea,aldea,0,0.301029995663981
riada,riada,0,0.301029995663981
amada,amada,0,0.301029995663981
randa,randa,0,0.301029995663981
andal,andal,0,0.301029995663981
sadia,sadia,0,0.301029995663981
vajda,vajda,0,0.301029995663981
madea,madea,0,0.301029995663981
tanda,tanda,0,0.301029995663981
sadam,sadam,0,0.301029995663981
addax,addax,0,0.301029995663981
andar,andar,0,0.301029995663981
vlada,vlada,0,0.301029995663981
bad,baad,0.25,0.243038048686294
cad,ccad,0.25,0.243038048686294
adhd,adhd,0,0.301029995663981
gad,gadd,0.25,0.243038048686294
vaud,vaud,0,0.301029995663981
fahd,fahd,0,0.301029995663981
gadd,gadd,0,0.301029995663981
badu,badu,0,0.301029995663981
afd,afdd,0.25,0.243038048686294
ccad,ccad,0,0.301029995663981
abdu,abdu,0,0.301029995663981
cedar,cedar,0,0.301029995663981
wcdma,wcdma,0,0.301029995663981
cerda,cerda,0,0.301029995663981
cedaw,cedaw,0,0.301029995663981
café,café,0,0.301029995663981
mca,mcca,0.25,0.243038048686294
ica,icaa,0.25,0.243038048686294
ica,iica,0.25,0.243038048686294
ica,icca,0.25,0.243038048686294
boca,boca,0,0.301029995663981
cca,ccaa,0.25,0.243038048686294
fca,fcca,0.25,0.243038048686294
cica,cica,0,0.301029995663981
cabi,cabi,0,0.301029995663981
ciba,ciba,0,0.301029995663981
ca1,caa1,0.25,0.243038048686294
icca,icca,0,0.301029995663981
imca,imca,0,0.301029995663981
fica,fica,0,0.301029995663981
icai,icai,0,0.301029995663981
foca,foca,0,0.301029995663981
bica,bica,0,0.301029995663981
fcca,fcca,0,0.301029995663981
jica,jica,0,0.301029995663981
cdr,ccdr,0.25,0.243038048686294
mcd,mmcd,0.25,0.243038048686294
cdh,cddh,0.25,0.243038048686294
canal,canal,0,0.301029995663981
cala,calla,0.2,0.255272505103306
scala,scala,0,0.301029995663981
cavan,cavan,0,0.301029995663981
cabal,cabal,0,0.301029995663981
cacao,cacao,0,0.301029995663981
capa,cappa,0.2,0.255272505103306
ocala,ocala,0,0.301029995663981
cauca,cauca,0,0.301029995663981
calla,calla,0,0.301029995663981
camas,camas,0,0.301029995663981
calma,calma,0,0.301029995663981
csaba,csaba,0,0.301029995663981
ocaña,ocaña,0,0.301029995663981
caixa,caixa,0,0.301029995663981
cajal,cajal,0,0.301029995663981
calea,calea,0,0.301029995663981
clava,clava,0,0.301029995663981
campa,campa,0,0.301029995663981
calva,calva,0,0.301029995663981
icaza,icaza,0,0.301029995663981
cards,cards,0,0.301029995663981
cadet,cadet,0,0.301029995663981
cadiz,cadiz,0,0.301029995663981
caddy,caddy,0,0.301029995663981
cady,caddy,0.2,0.255272505103306
ventura,ventura,0,0.301029995663981
ventral,ventral,0,0.301029995663981
enteral,enteral,0,0.301029995663981
entrada,entrada,0,0.301029995663981
sinatra,sinatra,0,0.301029995663981
integra,integra,0,0.301029995663981
interna,interna,0,0.301029995663981
mantras,mantras,0,0.301029995663981
maestra,maestra,0,0.301029995663981
menorca,menorca,0,0.301029995663981
mental,mental,0,0.301029995663981
magenta,magenta,0,0.301029995663981
mistral,mistral,0,0.301029995663981
mitral,mitral,0,0.301029995663981
dimitra,dimitra,0,0.301029995663981
mineral,mineral,0,0.301029995663981
minerva,minerva,0,0.301029995663981
minera,minera,0,0.301029995663981
minuta,minuta,0,0.301029995663981
minter,minter,0,0.301029995663981
milena,milena,0,0.301029995663981
mirena,mirena,0,0.301029995663981
operas,operas,0,0.301029995663981
dorcas,dorcas,0,0.301029995663981
moraes,moraes,0,0.301029995663981
morais,morais,0,0.301029995663981
borjas,borjas,0,0.301029995663981
porras,porras,0,0.301029995663981
loras,lloras,0.166666666666667,0.263241434774581
portas,portas,0,0.301029995663981
moras,morras,0.166666666666667,0.263241434774581
formas,formas,0,0.301029995663981
gorgas,gorgas,0,0.301029995663981
goals,goals,0,0.301029995663981
oasis,oasis,0,0.301029995663981
jonas,jonas,0,0.301029995663981
oakes,oakes,0,0.301029995663981
bocas,bocas,0,0.301029995663981
cosas,cosas,0,0.301029995663981
phrase,phrase,0,0.301029995663981
chris,chris,0,0.301029995663981
hurts,hurts,0,0.301029995663981
hersh,hersh,0,0.301029995663981
hirsi,hirsi,0,0.301029995663981
thomas,thomas,0,0.301029995663981
cholas,cholas,0,0.301029995663981
hondas,hondas,0,0.301029995663981
house,house,0,0.301029995663981
shows,shows,0,0.301029995663981
whose,whose,0,0.301029995663981
homes,homes,0,0.301029995663981
shops,shops,0,0.301029995663981
hopes,hopes,0,0.301029995663981
hobbs,hobbs,0,0.301029995663981
hops,hoops,0.2,0.255272505103306
ghosh,ghosh,0,0.301029995663981
howes,howes,0,0.301029995663981
hobs,hobbs,0.2,0.255272505103306
hoes,hoess,0.2,0.255272505103306
hosni,hosni,0,0.301029995663981
echos,echos,0,0.301029995663981
ghosn,ghosn,0,0.301029995663981
horses,horses,0,0.301029995663981
chorus,chorus,0,0.301029995663981
honors,honors,0,0.301029995663981
shorts,shorts,0,0.301029995663981
hackers,hackers,0,0.301029995663981
chaucer,chaucer,0,0.301029995663981
hatcher,hatcher,0,0.301029995663981
cancer,cancer,0,0.301029995663981
dancer,dancer,0,0.301029995663981
archer,archer,0,0.301029995663981
packer,packer,0,0.301029995663981
pacers,pacers,0,0.301029995663981
lancer,lancer,0,0.301029995663981
backer,backer,0,0.301029995663981
placer,placer,0,0.301029995663981
wacker,wacker,0,0.301029995663981
sacher,sacher,0,0.301029995663981
clear,clear,0,0.301029995663981
cover,cover,0,0.301029995663981
clerk,clerk,0,0.301029995663981
cheer,cheer,0,0.301029995663981
cher,cheer,0.2,0.255272505103306
coeur,coeur,0,0.301029995663981
clerc,clerc,0,0.301029995663981
cera,cerra,0.2,0.255272505103306
ceará,ceará,0,0.301029995663981
ciber,ciber,0,0.301029995663981
ecker,ecker,0,0.301029995663981
cerna,cerna,0,0.301029995663981
cerny,cerny,0,0.301029995663981
cerca,cerca,0,0.301029995663981
chery,chery,0,0.301029995663981
cezar,cezar,0,0.301029995663981
macro,macro,0,0.301029995663981
sacro,sacro,0,0.301029995663981
hecker,hecker,0,0.301029995663981
their,their,0,0.301029995663981
heard,heard,0,0.301029995663981
hertz,hertz,0,0.301029995663981
huber,huber,0,0.301029995663981
heber,heber,0,0.301029995663981
hergé,hergé,0,0.301029995663981
heuer,heuer,0,0.301029995663981
herzl,herzl,0,0.301029995663981
hervé,hervé,0,0.301029995663981
heger,heger,0,0.301029995663981
harder,harder,0,0.301029995663981
hammer,hammer,0,0.301029995663981
harper,harper,0,0.301029995663981
hawker,hawker,0,0.301029995663981
shaker,shaker,0,0.301029995663981
harker,harker,0,0.301029995663981
shaver,shaver,0,0.301029995663981
hamer,hammer,0.166666666666667,0.263241434774581
hauser,hauser,0,0.301029995663981
haider,haider,0,0.301029995663981
haller,haller,0,0.301029995663981
halter,halter,0,0.301029995663981
shafer,shafer,0,0.301029995663981
hasler,hasler,0,0.301029995663981
hafner,hafner,0,0.301029995663981
hagler,hagler,0,0.301029995663981
chair,chair,0,0.301029995663981
sharp,sharp,0,0.301029995663981
charm,charm,0,0.301029995663981
wharf,wharf,0,0.301029995663981
shark,shark,0,0.301029995663981
char,chaar,0.2,0.255272505103306
bihar,bihar,0,0.301029995663981
sharm,sharm,0,0.301029995663981
shard,shard,0,0.301029995663981
behar,behar,0,0.301029995663981
shar,shaar,0.2,0.255272505103306
shari,shari,0,0.301029995663981
khadr,khadr,0,0.301029995663981
harum,harum,0,0.301029995663981
habré,habré,0,0.301029995663981
johar,johar,0,0.301029995663981
charl,charl,0,0.301029995663981
chari,chari,0,0.301029995663981
carson,carson,0,0.301029995663981
castro,castro,0,0.301029995663981
castor,castor,0,0.301029995663981
casio,cassio,0.166666666666667,0.263241434774581
caruso,caruso,0,0.301029995663981
casco,casco,0,0.301029995663981
cassio,cassio,0,0.301029995663981
caso,casso,0.2,0.255272505103306
casso,casso,0,0.301029995663981
faso,fasso,0.2,0.255272505103306
vasco,vasco,0,0.301029995663981
basso,basso,0,0.301029995663981
sasso,sasso,0,0.301029995663981
aliso,aliso,0,0.301029995663981
yasuo,yasuo,0,0.301029995663981
saso,sasso,0.2,0.255272505103306
manso,manso,0,0.301029995663981
gasol,gasol,0,0.301029995663981
maso,masso,0.2,0.255272505103306
cisco,cisco,0,0.301029995663981
cusco,cusco,0,0.301029995663981
celso,celso,0,0.301029995663981
ccs,ccss,0.25,0.243038048686294
chis,chis,0,0.301029995663981
cargo,cargo,0,0.301029995663981
carol,carol,0,0.301029995663981
carlo,carlo,0,0.301029995663981
cairo,cairo,0,0.301029995663981
cabot,cabot,0,0.301029995663981
caro,carro,0.2,0.255272505103306
macao,macao,0,0.301029995663981
claro,claro,0,0.301029995663981
calvo,calvo,0,0.301029995663981
chavo,chavo,0,0.301029995663981
case,casse,0.2,0.255272505103306
cases,cases,0,0.301029995663981
cause,cause,0,0.301029995663981
cakes,cakes,0,0.301029995663981
casey,casey,0,0.301029995663981
cafés,cafés,0,0.301029995663981
camus,camus,0,0.301029995663981
incas,incas,0,0.301029995663981
canis,canis,0,0.301029995663981
cifas,cifas,0,0.301029995663981
caspe,caspe,0,0.301029995663981
cames,cames,0,0.301029995663981
buenos,buenos,0,0.301029995663981
ethnos,ethnos,0,0.301029995663981
benois,benois,0,0.301029995663981
venosa,venosa,0,0.301029995663981
memos,memos,0,0.301029995663981
bezos,bezos,0,0.301029995663981
means,means,0,0.301029995663981
genus,genus,0,0.301029995663981
evans,evans,0,0.301029995663981
beans,beans,0,0.301029995663981
venus,venus,0,0.301029995663981
jeans,jeans,0,0.301029995663981
owens,owens,0,0.301029995663981
ennis,ennis,0,0.301029995663981
jenks,jenks,0,0.301029995663981
berns,berns,0,0.301029995663981
kerns,kerns,0,0.301029995663981
lenis,lenis,0,0.301029995663981
heins,heins,0,0.301029995663981
genis,genis,0,0.301029995663981
mengs,mengs,0,0.301029995663981
enjoy,enjoy,0,0.301029995663981
genoa,genoa,0,0.301029995663981
enoch,enoch,0,0.301029995663981
xenon,xenon,0,0.301029995663981
kendo,kendo,0,0.301029995663981
leno,lleno,0.2,0.255272505103306
lenox,lenox,0,0.301029995663981
menlo,menlo,0,0.301029995663981
renzo,renzo,0,0.301029995663981
ennio,ennio,0,0.301029995663981
benno,benno,0,0.301029995663981
meno,menno,0.2,0.255272505103306
kenzo,kenzo,0,0.301029995663981
venlo,venlo,0,0.301029995663981
reino,reino,0,0.301029995663981
menno,menno,0,0.301029995663981
benzo,benzo,0,0.301029995663981
kengo,kengo,0,0.301029995663981
mangos,mangos,0,0.301029995663981
moves,moves,0,0.301029995663981
mouse,mouse,0,0.301029995663981
moses,moses,0,0.301029995663981
moles,moles,0,0.301029995663981
moshe,moshe,0,0.301029995663981
mosul,mosul,0,0.301029995663981
moyes,moyes,0,0.301029995663981
moshi,moshi,0,0.301029995663981
mose,moose,0.2,0.255272505103306
mosel,mosel,0,0.301029995663981
mosca,mosca,0,0.301029995663981
mousa,mousa,0,0.301029995663981
moise,moise,0,0.301029995663981
mosey,mosey,0,0.301029995663981
minds,minds,0,0.301029995663981
minus,minus,0,0.301029995663981
minas,minas,0,0.301029995663981
minsk,minsk,0,0.301029995663981
minis,minis,0,0.301029995663981
manas,manas,0,0.301029995663981
munis,munis,0,0.301029995663981
minor,minor,0,0.301029995663981
mango,mango,0,0.301029995663981
manon,manon,0,0.301029995663981
minot,minot,0,0.301029995663981
manoj,manoj,0,0.301029995663981
mingo,mingo,0,0.301029995663981
mongo,mongo,0,0.301029995663981
amano,amano,0,0.301029995663981
manco,manco,0,0.301029995663981
magno,magno,0,0.301029995663981
manzo,manzo,0,0.301029995663981
cameos,cameos,0,0.301029995663981
mateos,mateos,0,0.301029995663981
games,games,0,0.301029995663981
makes,makes,0,0.301029995663981
james,james,0,0.301029995663981
names,names,0,0.301029995663981
males,males,0,0.301029995663981
meets,meets,0,0.301029995663981
mixes,mixes,0,0.301029995663981
mets,meets,0.2,0.255272505103306
meats,meats,0,0.301029995663981
myles,myles,0,0.301029995663981
mears,mears,0,0.301029995663981
memes,memes,0,0.301029995663981
gomes,gomes,0,0.301029995663981
mises,mises,0,0.301029995663981
meeks,meeks,0,0.301029995663981
nîmes,nîmes,0,0.301029995663981
meles,meles,0,0.301029995663981
nimes,nimes,0,0.301029995663981
messi,messi,0,0.301029995663981
megas,megas,0,0.301029995663981
mesic,mesic,0,0.301029995663981
mesi,messi,0.2,0.255272505103306
melis,melis,0,0.301029995663981
mello,mello,0,0.301029995663981
mezzo,mezzo,0,0.301029995663981
melo,mello,0.2,0.255272505103306
meola,meola,0,0.301029995663981
mejor,mejor,0,0.301029995663981
mego,meego,0.2,0.255272505103306
womens,womens,0,0.301029995663981
amiens,amiens,0,0.301029995663981
mendes,mendes,0,0.301029995663981
mensah,mensah,0,0.301029995663981
meknes,meknes,0,0.301029995663981
women,women,0,0.301029995663981
x-men,x-men,0,0.301029995663981
yemen,yemen,0,0.301029995663981
kamen,kamen,0,0.301029995663981
maven,maven,0,0.301029995663981
nomen,nomen,0,0.301029995663981
medan,medan,0,0.301029995663981
meany,meany,0,0.301029995663981
amgen,amgen,0,0.301029995663981
komen,komen,0,0.301029995663981
magen,magen,0,0.301029995663981
melun,melun,0,0.301029995663981
mazen,mazen,0,0.301029995663981
mendy,mendy,0,0.301029995663981
mendi,mendi,0,0.301029995663981
moreno,moreno,0,0.301029995663981
merino,merino,0,0.301029995663981
menudo,menudo,0,0.301029995663981
menino,menino,0,0.301029995663981
general,general,0,0.301029995663981
funeral,funeral,0,0.301029995663981
neutral,neutral,0,0.301029995663981
neural,neural,0,0.301029995663981
numeral,numeral,0,0.301029995663981
nerval,nerval,0,0.301029995663981
federal,federal,0,0.301029995663981
eternal,eternal,0,0.301029995663981
emerald,emerald,0,0.301029995663981
senegal,senegal,0,0.301029995663981
genera,genera,0,0.301029995663981
venera,venera,0,0.301029995663981
energia,energia,0,0.301029995663981
gerald,gerald,0,0.301029995663981
geraldo,geraldo,0,0.301029995663981
geral,geral,0,0.301029995663981
général,général,0,0.301029995663981
ginebra,ginebra,0,0.301029995663981
genital,genital,0,0.301029995663981
genial,genial,0,0.301029995663981
glenelg,glenelg,0,0.301029995663981
geneva,geneva,0,0.301029995663981
gender,gender,0,0.301029995663981
generic,generic,0,0.301029995663981
generis,generis,0,0.301029995663981
wegener,wegener,0,0.301029995663981
guenter,guenter,0,0.301029995663981
wagener,wagener,0,0.301029995663981
gentner,gentner,0,0.301029995663981
wales,wales,0,0.301029995663981
lives,lives,0,0.301029995663981
sales,sales,0,0.301029995663981
files,files,0,0.301029995663981
leeds,leeds,0,0.301029995663981
lewis,lewis,0,0.301029995663981
blues,blues,0,0.301029995663981
likes,likes,0,0.301029995663981
lets,letts,0.2,0.255272505103306
flesh,flesh,0,0.301029995663981
giles,giles,0,0.301029995663981
bless,bless,0,0.301029995663981
jules,jules,0,0.301029995663981
piles,piles,0,0.301029995663981
ales,alles,0.2,0.255272505103306
coles,coles,0,0.301029995663981
leds,leeds,0.2,0.255272505103306
niles,niles,0,0.301029995663981
gales,gales,0,0.301029995663981
bales,bales,0,0.301029995663981
lexus,lexus,0,0.301029995663981
samuels,samuels,0,0.301029995663981
wiles,wiles,0,0.301029995663981
letts,letts,0,0.301029995663981
alves,alves,0,0.301029995663981
iles,illes,0.2,0.255272505103306
alesi,alesi,0,0.301029995663981
levis,levis,0,0.301029995663981
alles,alles,0,0.301029995663981
boles,boles,0,0.301029995663981
vales,vales,0,0.301029995663981
elwes,elwes,0,0.301029995663981
seles,seles,0,0.301029995663981
elles,elles,0,0.301029995663981
bleus,bleus,0,0.301029995663981
veles,veles,0,0.301029995663981
ilves,ilves,0,0.301029995663981
aleks,aleks,0,0.301029995663981
siles,siles,0,0.301029995663981
biles,biles,0,0.301029995663981
legis,legis,0,0.301029995663981
german,german,0,0.301029995663981
grand,grand,0,0.301029995663981
grain,grain,0,0.301029995663981
grange,grange,0,0.301029995663981
grande,grande,0,0.301029995663981
granny,granny,0,0.301029995663981
gorman,gorman,0,0.301029995663981
grands,grands,0,0.301029995663981
granta,granta,0,0.301029995663981
graven,graven,0,0.301029995663981
göran,göran,0,0.301029995663981
graben,graben,0,0.301029995663981
grandi,grandi,0,0.301029995663981
gibran,gibran,0,0.301029995663981
granda,granda,0,0.301029995663981
granma,granma,0,0.301029995663981
groban,groban,0,0.301029995663981
garang,garang,0,0.301029995663981
granja,granja,0,0.301029995663981
grana,grana,0,0.301029995663981
roman,roman,0,0.301029995663981
urban,urban,0,0.301029995663981
brand,brand,0,0.301029995663981
brain,brain,0,0.301029995663981
drawn,drawn,0,0.301029995663981
frank,frank,0,0.301029995663981
brian,brian,0,0.301029995663981
bryan,bryan,0,0.301029995663981
franz,franz,0,0.301029995663981
ranch,ranch,0,0.301029995663981
randy,randy,0,0.301029995663981
raven,raven,0,0.301029995663981
rowan,rowan,0,0.301029995663981
rainy,rainy,0,0.301029995663981
rican,rican,0,0.301029995663981
ramon,ramon,0,0.301029995663981
braun,braun,0,0.301029995663981
bran,brann,0.2,0.255272505103306
franc,franc,0,0.301029995663981
raman,raman,0,0.301029995663981
ronan,ronan,0,0.301029995663981
ramón,ramón,0,0.301029995663981
imran,imran,0,0.301029995663981
rabin,rabin,0,0.301029995663981
randi,randi,0,0.301029995663981
ryman,ryman,0,0.301029995663981
raton,raton,0,0.301029995663981
kiran,kiran,0,0.301029995663981
rogan,rogan,0,0.301029995663981
brawn,brawn,0,0.301029995663981
brann,brann,0,0.301029995663981
rajan,rajan,0,0.301029995663981
renan,renan,0,0.301029995663981
crean,crean,0,0.301029995663981
crain,crain,0,0.301029995663981
rutan,rutan,0,0.301029995663981
irfan,irfan,0,0.301029995663981
ramin,ramin,0,0.301029995663981
rayan,rayan,0,0.301029995663981
rania,rania,0,0.301029995663981
miran,miran,0,0.301029995663981
rolan,rolan,0,0.301029995663981
rayna,rayna,0,0.301029995663981
juran,juran,0,0.301029995663981
bryn,bryn,0,0.301029995663981
again,again,0,0.301029995663981
gavin,gavin,0,0.301029995663981
wigan,wigan,0,0.301029995663981
logan,logan,0,0.301029995663981
gangs,gangs,0,0.301029995663981
galen,galen,0,0.301029995663981
govan,govan,0,0.301029995663981
fagan,fagan,0,0.301029995663981
ganga,ganga,0,0.301029995663981
kogan,kogan,0,0.301029995663981
golan,golan,0,0.301029995663981
gansu,gansu,0,0.301029995663981
guang,guang,0,0.301029995663981
gandy,gandy,0,0.301029995663981
kagan,kagan,0,0.301029995663981
dugan,dugan,0,0.301029995663981
giang,giang,0,0.301029995663981
bogan,bogan,0,0.301029995663981
gilan,gilan,0,0.301029995663981
gana,ganna,0.2,0.255272505103306
garin,garin,0,0.301029995663981
galan,galan,0,0.301029995663981
dagan,dagan,0,0.301029995663981
magan,magan,0,0.301029995663981
cygan,cygan,0,0.301029995663981
